text	tag
bhartiya media apni girebaan main jhanke to tumhaari aukaat kothe vaali majaboor auraton se bhi buree he,,,kothe vaali auraten to majaburi main ye kaam karti hai or tumhaari to koi mazaboori nahin sirf paisa or apane gorakhdhandhe ke liye modi or satta ke aa.... uthaate ho. bhartiya media bharat ko barwaad karne main apni puri bhoomika nibhaa rahaa he. kisaan or jawan mar rahe hai, modi ke paas ninda ke alaava kuch nahin phir bhi uskaa gungan kar rahe ho. media ko hameshaa sarkaar ke virodh main kaam karnaa chahie jisase sarkaar nirankush na ho or janvirohi kaam na kar sake santulan bana rahe. par bhartiya media kii aukaat to world ranking main dikh hi rahaa he.	OAG
Ekbar Ar Par ki lade hone chai.Or Espar baki parti vo say likhit lay na chai nahi to ye fir pak. Rag lapyngay ki Nihaty pak mara Kuch parti to Ronay bhi lagygi.	CAG
pasiay de kar jeet tya aray ho kameeno kabi apne dam pr b jeet lia karo koi match,	OAG
aamane saamne kii ladaai honi chaiye agar sarkaar se nahin ho rahaa to bolo satta chhod de raksha mantri ,main ladaai karunga aatankon se ugravadiyon se assaur algaavvaadiyon se ,,,,,,,,,,,,,,,, mar mar ke nahin jeena ,,,,,,,, ek ke badale 100 ,,,,,,,,,,,,,,5 ke badale 10000 , 10 ke badale puraa pakistan bharat mata kii jai	CAG
Koty nhi benchod he ada hum ne on ke 6 bar choda he	OAG
aag laga deni chaiye puure pakistan ko faad ke rakh dena chaiye andar tak shun kar deni chaiye pakistan kii duniya  ko ,,bam kii awaaje mere ghar tak  aani chaaiye	OAG
itnaa bada bhi phan nahin hoon modi ji aap kaaki jawan marate rahe or ham modi modi karte rahe..mere paas dusraa bikalp yogi ji bhi ha  pak ko jaldi jabab do	CAG
is post kaa asli matlab jo samaj gaya wo turant post share kare, real life ho yaa filmi life hindu se jo takraayegaa us kaa yahi haal hoga, jo sachcha hindu he wo post share kare kaayar dur hi rahe	CAG
Ab time aa gya h Pakistan ko nakshe se saaf krne ka..	CAG
bikaoo media kaa reporting styl.  dainik jaagran moti head line  bharat ne sainikon kaa badla liya.  choti si line paak ne do javaanon ke sir kaate.  TV news channels paak ne sainikon ke shav ke saath barbarta kii.  sir kaatane kii khabar dene se dar rahaa he.  aaj un saare desh bhakton kaa khun pani ho chukaa he jinka khun 3 saal pehle khulata tha.  aise sabhi desh bhakton ko salaam, naman or dhanyavad. mere saath jor se bolo donon haath uthaakar muththi band karkebharat mata kii jai vandemataram.	CAG
Sate or canter ma ake hi government ha ab to hard stap lay sak ta hay	CAG
Ya koi issue nahi hai... agar jin ko jahyad chaya ... ma un sab ko azadi da sekhta hu.... sirf ek banduk chaya... sala.. jai hind	OAG
ab to khar nahi yasha bada bol aayega but pm saib ka 56inch ka seena kaha gaya jo pahle bolte thhe	CAG
Mil kr kYa kr lo g ...... Arun jetely j	CAG
jab tak rajnath bijepi party main grih mantri rahenge to modi ji kii chhavi kharaab karne main sabase bada haath rajnath kaa he naa to rajnath kuch karte he naa hi modi ji or naa hi hamaare sainik bhaaiyo ko kuch karne de rahe he krupa karke rajnath ji istipha de do , rajnath ji modi sarkaar ko badnaam karke 2019 me soch rahe he ki bijepi purna bahumat me nahi aayegi to mili juli sarkaar banegi phir rajnath soch rahe he rajnath ko piem bana de ! lakin rajnath ke saath deshvasi nahin he hamane to modi ji ko vot diya he  sainik bhaaiyo ham aapke saath he ye rajnath to hamaare sainiko ko aise hi maravaate rahenge rajnath kii jagah mohan bhagwat ji ko grih mantri bana do koi bhi aatankwaadi hamaare naa to desh main or naa hi hamaare sainik bhaaiyo par atake karnaa hi bhul jaayege jai hind  rajnath ji kuch to sharam karo kyon hamaare hindustan ko khatm karwaane main lage hue ho ye kuch kute aazaadee maang rahe he hamaare sainik bhaaiyo ko aadesh karo in kutto ko aazaadee de denge doston like bhi karo or coment bhi do or  share karnaa na bhuulo jai hind	OAG
Dudh mangoge toh kheer denge kashmir mangoge tohh cheer denge	CAG
SUN LI HAI. DEKHO KYA HO RAHA HA BORDER PER.	CAG
Iska jawab 2019 ke election me mil jayega. Public ek bar bewkuf bani h bar bar nahi	CAG
Sarkar ne  eski ninda Kar di hai ese jyada kya chahiye...	CAG
Or zis jmeen PR tu rehta hai vo bhi hmine tujhe bheek me diya hai	OAG
banaate he Made in india lekin use banaati he bahari companiyaan	CAG
Bhai midi aisa hi hoga to tu prime ministers  kyo bna, hmare Bhai aisa hi maare  jayenga. Hmare Jawan bhi pagal h, pta nahi kya krte h. Kyo na modi m hi goli maar de	OAG
bheekh main mili jameen or daan main mili hatiyaar lekar napak pakistan apane aapako bahut bahadur samajhataa he... are agar dam he to jang kaa alan karo... phir dekhnaa kese hamaare vir jawan pakistani senicon kii dhajjiyaan udaate he.... chup chup kar waar karte ho kaayar pakistaniyo.... are maan kaa doodh piya ho or ek baap kii aulad ho to seene par waar karo...	OAG
Kosis karne se muskil asan hoti he.next time sarkar rahul ki hoti he.(koi gal ni rahul ji agali bar menu bula lena chunav prachar ke liye ok)	CAG
NaPak Harkat :D Kayarta poor :D Kashmir k mazloomon ko maar k tou Sawab kama rahe ho na? :D Pakistan ne Demo dia k hamara Demo kaisa hota hai :D	CAG
Or kya buluchistan wale muslim nhi hai ?.....unhe q marte ho tm log?.........pok me v bekasuru pe zulm karte ho......dahshatgard kaum	OAG
Bhai. Mediya. Beck. Chuki. He. Modi. Modi. He. Bolti he. Or. Kuch. Nekal ta   He Nahi. He. Us Ke muh se. Ketne. Log. Mare. Ja. Rahe he. Gai  Ke name. Prr.  Ary. Suwar. Ki. Pesab. Se. Peda. Ho. Sale. A. B. P. News. Walo.  Insan.bano . Salo. 1. Tum hi  to the. Jo. Janta. Ko insaf. Deal sakte. The. Or. Tum hi. Ne. Apne maa. Choda. Le.	OAG
me usse maar kar aapna haath ganda nahi karna chatta	OAG
hamaare netaa yahi kehete rahete hai karte kuch nahin  aaj idinra gandhi hoti to pakistan kiitani himmat nahin hoti	CAG
Atyadhik atyachar sahan Karna sabhyta ki nhi, kayarta ki nisaani hai \U0001f1ee\U0001f1f3	CAG
Aaj indra gandi ki yaad arahe hai  jisne pak ke do tukre kardiye congress me vo takat hai baki to bjp ko Hindustan ke musalman bure lagte hai pakistan ke ache lagte hai	OAG
Modi ji ab bhi nhi janta ka mood samjhe to 19 hath se nikl jayega	CAG
Aare oye faizal gaandu awaj niche rakh bhikhari Pakistani halala chahiye tujhe	OAG
\U0001f602\U0001f602 us paani wali bandook see teri MAA hi chodi jaegi katwe	OAG
maranaa to sabhi ko he ek din hamaraa   jawan har roj seemaa par shahid ho rahaa he are saalaa wo parmaanu bam giraaye ham par usase pehle thok do chaar pach parmaanu bam intjaar mat karo ki pehle wo giraaye tab ham giraaye .	OAG
Mza agya hme hmesa s h ese h cm chahiye the jo jhuke nhi jhuka de up k apradhiyo Ko ab karo chori himmt hai to ..	CAG
aae din hamale ho rahe hai har sarkaar kah rahi he ki ham iskaa badla jarur lenge bhaashanbaaji band karo yaar pehle badla lo uske baad TV par aakar kahana jai hind jai maharashtra	CAG
is bar ninda nahi kadi ninda hui hai bus isase jyada ummid mat karo.	CAG
News pe debate krne se kuch nhe hota .....ARMY ko apna kaam aata hai or wo khud krege....or hmesa krte aye hai...wo aapse nhe puchege ke unhe kya krna hai...or aap us layak bhe nhe ho ke aapse Indian ARMY sagetion lege ke unhe kya krna hai....	CAG
baar baar ye din aaye, baar baar ye dil gaaye, tu jiye hajaaron saal, yahi he meri araju, happy berth de tu you Happy Birthday Anushka G	NAG
adhai saal men tuuti aas...or chalo modi ke saath....naa rojgaar naa vikaas....bas mahangaai or bakawaas...sabake saath samaan vinaash...bas bhaashan or man kii baat....	CAG
pakistan kutta tha kutta rahega or kutte ko kutte ki bhasa m jabab diya jaye kab tak hamare senik sahadat dete rahenge sarm karo modi sarkar	OAG
Indians Hindhu Kutty k bachy Pakistan se jang Ki Socho mat safa hasti se mt jahogy	OAG
Modi \U0001f415 dogy Pakistan army si darta hi wo kuch nhe kri ga sala	OAG
BAT ko khatom karne ke lye ham begat Singh .khudiram Bose banne me tayar hay ham . Ham hunter banayenge.I will make.Jay hind	CAG
Ha Tum or zee news 2 hr se surgerical strike kar hi rahe ho dekh rahe hai ...	CAG
sabase badi bhul indira ji se hui thi jo 92 hajaar pakistan ke kutto ko izzat ke doorth raashtra ko somp diya tha .aaj to 56inch kii chaati vaala pradhan mantri he jo sarjical karne ke gane gaata ho us se is babat puchhna chaahiye kya yahi voh sapane garibo ko dikhaay ek sar ke badale das sar laane vaale aaj moni kyo ban gayi	OAG
sirf karaara jawaab bol dene se nahin milegaa,  karne se hoga	CAG
Mene jo bola pakistan ko le kr nhi me bhut dino se soch rha tha kya kru kis se bolu me	CAG
kaayarta kaa tel chadha he,laachaari kii baati par, dushman nanga naach kare he,bharat maan kii chaati par , dilliwaale in hamalon par doansu ro dete hai, kute paanch maarane main,ham saat sher kho dete hai, satta main aane se pehle,jaan jhonkne vaale the, tum to paapi pakistan se taal thokane vaale the, satta milte hi lekin ye ab kisi laachaari he, mana tum par bahut badi bharat kii zimmedaari he, utho badho aage,bharat kii maati kaa upkaar kahe, har hamale main marane vaale sainik kaa parivaar kahe, ultimatum  aaj thamado,aatanki saradaaron ko, bharat phir se nahi sahegaa,bhaade ke hatyaron ko, baj agar jaldi naa aaye,tum apni karatuuton se, ye islamabad pitega,hindustani juuton se, atom bam do-chaar banaakar kab tak yun dhamkaayegaa, agar pahal hamane kar di,tu jad se hi mit jayega, chappan inchi seene ko ab thoda or badhaao ji , senaaon ko khuli chhot dekar us paar chadhaao ji,....	OAG
ahe video  kaniya te una desh de gadara nu jarood bejo  jo nere mulk Hindutan vieud bolde san	CAG
Yahi baat he...jo hm ander ander jagadte he jiska fayda Pakistan le rha he...Manishaner ne Modiji ko hta ne ki appeal jo ki he...kulbhushan k liye bhi to sochna he.	CAG
Vaibhav Bangale  ap ko drust kernay kay leay jo ap ka media fake news dikha ker ap ko kush kerta rhta hay	CAG
Humare Rakhsha mantri ka padbhar abhi arun jetli ji ke pass hai aur ...wo media mein aakr kehte hain ki humein iss baat ka bhut dukh hai jo hua ...hum uski ninnda krte hain ..aur yeh harkat ek PADOSI DESH NE KI...are kyu nahi kehte ki pakistan ne....itna bada desh...phir itni badi army... aur app pakistan jaise desh ka naam lekar yeh nahi keh skte ki pakistan ne hi yeh kiya hai.... Pakistan ko kya msg. jayega iss se	OAG
apni oqat min reh kr bat kro    aur jo tumary sath hwa zra wo b diko	OAG
thakur shab me aapki baat se shemat hu me kheta hu ki apni army ko govt ne kamzor bna rkha hai wrna indian army aabhi veer jawan hai	NAG
Kashmiri pattharbazo pr trained dog chhod do...2-4 ko nochenge kutte tb kahi ja k akkal thikane aayegi...bhale bad me sekne do opposition ko rajnitik rotiya..kutte hi inka ilaz he.	OAG
Kendra sarkar ko chahiye ki Pakistan ke sath love letter likhna band kare....	CAG
modi ji aap mujhe NSA or videsh mantri banaaiye  meri ek salaah maaniye NATIONAL SECURITY POLICY banaaiye sansad main pakistan ko aatankwaadi desh ghoshit karaie pakistan se saare diplomatic rishte khatam kariye pakistani ambysi ko bharat se hatie	CAG
Akhir kab tak modi sarkar khamosh baithi rahegi or hamare sainik marte rahenge??	CAG
rajnath ji kehane baale hai shahadat ko bekaar nahin jane denge	CAG
action lo lekin bahut intelligency se kuch samay bad sabse better samay dekhkar kyoki agar aap turant action loge to  terrorist bahut chokanne hai so apko unhe soch samajhkar unke vyast time me high action le.	CAG
Kaun hai faltu malik sala hindu. Mur.d bol raha hai sala dogla ka aulad sale kakaum hi harami hai	OAG
modi or rajnathva pataa nahi kaa kar rahe he man kar rahaa kii market se 50 darjan chuudi kharid kar bhejdu dilli sansad main	OAG
Fucking media Hota kuch our he ye dikhate kuch our hen	OAG
Again there is shortage of cash in ATMs and BANK. WHERE r sadak chaap chutiya illiterate  Andhbhakt s? Aa jaao saalon PELTA HUN tum logon  ko\U0001f621\U0001f621\U0001f621	OAG
ha he bharat aapni ashali sakatiyo\U0001f4aa\U0001f4aa\U0001f4aa\U0001f1ee\U0001f1f3 se ooneh samajhaaye lbaranA o  ishi tarah bhaukegaa or hamaari desh kii gandi rajaniti is muddo se dur hi rahe \U0001f448\U0001f448\U0001f448	OAG
Modi ji aap ke aane ke bad desh me lgta tha ki ab sayad koi jvan apni jan nhi gva aga par aap ne to hd kr di h agr hindustan or pakistan ki jang lag jati to m umid krta hu ki hmare sayad itne jvan tb nhi mrte or pakistan ko tbaha kr dete  modi saram kro ab bas aar ya par	OAG
BIKAU MIDIA...... FECU PM MODI....ki Branding karne Mey or Chaplusi karne Mey busy hey...... MIDIA bikau nahi hey to .....BAJAO modi ki ghanti...or bhejo CHUDIYA...kyo chup hey bikau MIDIA.....	OAG
Madharchod jab hum kutte tumhari maa chod ke rato rat wapas aa jate hai to Sabse bolte ho Pakistan ki maa koi nahi choda  Raj Shekhar pal  Hindustan jindabad	OAG
Nhi y socho koi sade ch gadar a sade des da sistm ganda modi srkar bhaim chod a congrs v bhain chod a  oh sade nojvan marde ne asi ohna nal mulakata krde aa .sadi srkar nu ish desh nal rista khtm kr dena chahida hai . Admy vadte bullet proof jakta vrtia jaan. Border upar rosni da pura parbnadh hona chahida . Ja border upar apni side te uche bankr bnaye jaan ta jo dusman te nigah rakhi ja ske . Sapinder sp varge gadara nu sajava honia chahidia ne	OAG
Sharm nhi aati saali pati tera shivay movie banata hai tu saali bhais ka meet khati hai randi	OAG
Aray boht daikhy hain aise natuk . Ghanta ukhad lo gay kia?	OAG
ae itali...Chuda ke padayas matharchod Conngresi bahan ke lawde kosdi ke sarkar me baith ke ...soniya ke chud jo bolta hai ae wahi karte hai  Soniya madhar choda Indian paisa swi.. Bank me jama kar rahi hai   Aur mini...aamir ho rahe hai	OAG
Cow ka mutar lagta sala ziada pee liya an waisa bi wakat aa chuka ha Hindu kutte bato sa nai mana ga is duniya sa Sara Hindu mutar Pe\xf1a wala kutte Pakistan hi khatum kara ga mc sala	OAG
allaah tallah ke fazal se pakistani jail main sazaa kaat rahe aatanki jacki-ur-rahamaan-lakhvi kii patni pet se he !\U0001f609  allaah bada halaalu he \U0001f602	OAG
Koi bat nahi bus sidha action  Lo saloko chod na matt	OAG
Kuch kejriwal Type Kutte Ab bhi bhonk rage ha Lekin DUUM DABA K......	OAG
sabase pehle ye media pe roak lagaao jo sari jaankaree dete he TV pe	OAG
kuch mat karo kaam se kam aap log desh virdohi tatwon ko panel par baithaana band karo ,yaa phir bulaakar pehle hi kam se kam 100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 juute maare jaae	OAG
are feku g ab to dikha do  56  inch ka sina ki fir faj sarjikal straik karoge	OAG
Ander ghus ke maro apna jo kus ho jay Chale ga	OAG
Modi sala kutta hai sla nawaz srif s miln jata hai Pakistan sala modi tum sala madrcod ho sab tumra ka hai	OAG
Modi ji ab to jag jao or kitney jawano ki maut ka intejar kar rehy ho.jald s jald koi action lo.	OAG
Iska javab netao ko dena chahia jo cunav ke samy seniko ke adar par veh sab cunavi muda bnate cahe ve con. ho ya bjp ke ye sima aur des ki sena ka mamla hai to sbi partiyo ko kisi bat ka muda bnaye bina pakistan ko krara javab dena chia sbi dhrmo ke adar par to partiya ban jati hai chaye vo samajik mude ke adar par ya phir kisi cast ke adar par kiyoki vha unko apni pahchan bnani hoti hai aur unko unke adar par bra neta bana chahte hai	OAG
ye tum pakistani fake id bane ke ghumte rahete ho bhosdi. #guhran_wani ke bhakto usi ke jaise maroge	OAG
Samaj ho to Apne Aapko dekho\U0001f448\U0001f3ff Petrol \u26fd\ufe0f pump Chiting loot\U0001f448\U0001f3ff EVM mashin Chiting desh loot\U0001f448\U0001f3ff  Loot Gaya kaladhan Videsh wala Or india k Bhasan wale Ko meela nahi.. Bhasan fail huva.. Ye ek News Chenal ka lamba naam he\U0001f601  Muje\U0001f601 BJP ki Pepper Add.. TV \U0001f4fa Add.. 15 Lakh \u20b9 ka Bhasan.. juthe vadhe.. Acche Deen.. Mahegai khatam.. bhasan ka Fayda Huva Nahi he.. Nuksan Huva he.. Dekhna Chahte ho.. to apne aapko dekho.. or Bank seving or buchat Gayab huvi he.. uspar dhyan do..\U0001f914?	OAG
\U0001f34c peel rhe rhe Randy samjh kr. Ja pahle Border Sambhal.... Army waise bhi kam h\U0001f602\U0001f602\U0001f618	OAG
*chunaav ke baad sab kasme-vaade bhul gaye modi*  *ek raily ko sambodhit karte hue pradhanmantri modi ne kaha tha 'jab pakistan hamaare sainikon kaa sir kaat rahe the, tab ham unke piem ko chikan biryani khilaa rahe the. sarkaar main saahas nahin he'. to ab yahi sawaal desh aaj kii sarkaar se poochta he.*  #Dhokebaaz.pm.apna	OAG
kuchh nhi krna h india ke sare muslim ko chun chun bahar krne se saare unki sab bimari ka ilaj ho jayega	OAG
"*specially for BJP & MODI JI  pitamah bhishma ke jivan kaa ek hi paap tha ki unhone samay par krodh nahin kiya...(draupadi cheer haran ke samay)               *or*  *jataayu ke jivan kaa ek hi punya tha ki usne samay par krodh kiya*.(mata sita ke haran ke samay.)  samay aane par mrityu donon kii hui kintu...  ""parinamswarup ek ko baanon kii  shaiyya mili or ek ko prabhu shri ram kii god.""            *veda kahata he-- ""krodh bhi tab punya ban jaataa he jab vah dharm or maryaada ke liye kiya jaae or sahansheeltaa bhi tab paap ban jaati he jab vah dharm or maryaada ko bachaa naa paye*"""	NAG
party tere baap keju ki jagir nhi sbne milke ise banaya h or sbka ispe hak h..or kumar ki oukat keju se kahi zada h smjha	OAG
sidhi baat jo jis bhashaa main samajhnaa chahta he use (paak ko ) usee bhashaa main samajhaana chaiye or wo hamaare sainikon kaa sar katkar le ja rahaa he hamaari sena kii ore se uske sainiko ko markar seemaa par latakaana chaiye	OAG
Arey ye sav suar se paida h.. .jakir ki to ammi ki bhosdi me suar ka Lund andr dala tha. .	OAG
Bahut asaye thi Modi ji se Lekin ab bharosha toot Raha h	OAG
\U0001f4f8. . . .dhamaakaa ofer. . . .\U0001f4f8 Part Time Job / Work daily 1-2 Hrs. aaiye 15000-50000 har maheene kamaaye ! Company Paisa apke Account me Degi... 1\u20e3 Play Stor main jaao ! Champcash Earn Money search karo ! 2\u20e3 Install karo ! 3\u20e3 Sing up with Chamcash register karo ! 4\u20e3 Sponser ID maagen to  1957201 daalo! 9\u20e3 Challenge complit karo ! 6\u20e3 analimited paise kamao \U0001f449 jo internet data aap log apane andride mobile yaa tablet pe phaltu ke messej or video dekhne main kharch karte ho. \U0001f44c\ufffdab uskaa upyog paise kamaane main karen CHAMPCASH ke inastol ho jane par usko OPEN karen or SIGNUP karen \U0001f607  ore SINGUP ke dauraan refer ID of sponsor maangane par daalen..     \u2192\u21921957201\u2190\u2190  or proceed karen \U0001f6074 signup puraa hone par aapako ek CHALLENGE milegaa jo ACCEPT karnaa he or usamen jitani bhi APPLICATION di gayi hai wo install kerani hai.....or aapako ye aplicationas jivan me ek baar downlod kerani he.  \U0001f607jin jin app main signup karne ko kaha he wo karnaa he sab app install ho jane par aapkaa chalange complete ho jaayegaa..\U0001f44c\ufffd\U0001f60a  \U0001f44d\ufffd ab aapaki ID activate ho jaaegi or aapako $1=62ru. kareeb milegaa . iske baad aap aapaki team bana sakate ho or inakam kar sakate ho. pehali lavel prayek member se aapako 25\u20b9 se lekar 50\u20b9 tak milenge jaise  \U0001f4491-level prayek member se- 25\u20b9 se lekar 50\u20b9 tak.  \U0001f4492-level prayek member se- 10\u20b9! \U0001f4493-level prayek member se-10\u20b9! \U0001f4494-level prayek member se-10\u20b9!  \U0001f4495-level prayek member se-10\u20b9! \U0001f4496-level prayek member se-5\u20b9! \U0001f4497-level prayek member se-5\u20b9!    agar aapaki team aapako 7veen lavel tak le gai to aapaki kamai hi lakhon karonon main ho jaayegi   WHATSAPP CONTECT NO- 09910857308   note :- kripaya ve hi log sampark karen jinke paas android mobile ho or fasebuk tathaa whatsapp thik se use karnaa jaanate hon..!!	NAG
Chidiya  pahinao is deshki  sarkharko shahidoki pataniyoki. Tu hijado firf nindahi karo. Pahile in netaoko goliya maro  saloko inlogokevajasehi  hamare javanoke hat bandehuvehai. Modiji chudiya paheno. Khoon kholatahai hamare javanoki hattya dekhake lekin  tumeto  javan  martehai to kuch  farak nahi padto kutto.	OAG
Modi ji ke sath rhyee aap jaiso ki jarurt hai Modi  ji ko	NAG
ab susamaa swaraj modi ji ko chuudi pahanaaye yelexn se pehle bade bade bayaan dete the or ab itane sainik sahid ho rahe he to chupi kyon kya ab wo josh khatam ho gai he	OAG
Kabhi kabhi Jada chup rhna bhi busdil panaa h to maaro saalo ko sahido ke bacho ko kuch paisa dene se us ki kami puri ni hogi	OAG
Bhagwa Atanki desh mn phail gaya hai. Sainik aor begunah nagrik ka BhagwaAtanki khoon se holi khel raha hai. ISI se bhi BhagwaAtanki ko sahaita mil rahi hai. Pakistan ab bharat mn atanki nahi bhejay ga Bhagwa Atanki Pakistan k liye badhiya kam kar raha hai.   kahaan mar gaye vah #hijde jo 2014 se pehle yah geet khub post kiya karte the ab bhi jiskaa khun na khole khun nahin vah pani he jo is desh ke kaam naa aae vah bekaar javaani he 2014 ke baad lagbhag 600 ke kareeb faujee maare ja chuke hai tum sab apana khun kis frij main daal liye ho	OAG
sarkar ko dhoooooooooooo dala....ye sarkar ka karobar to.tughlak raja se bura hai...PM G ne kitne. program run kiye..usmese 1 hai..ki job ke liye interview cancel karne ka usaka kya huaa..wo bhi fail..digital india..sirf petrol pump ki poster par hi dikhai deta hai....	OAG
Bharat ki sarkar me hijde Bethe he Jo unke khatam Ka virodh nahi kar pate he	OAG
modi ji kahaan gaya 56 inch kaa seenaa note band karke bada naam kamaaya aatank vaad kam nahi hua desh ko gumraah kar rahe ho	OAG
Pakistan  ko world k map  se Hata  do	OAG
pakistan  ko  maaro  saale ko haraami ko	OAG
Ye   hta rahega modi g soty rahengey ,,jago india jago	OAG
Hame usake Ghar me ghuske usaki aukaat dikhane kaa time aa gaya Hai hame ISS jimmedari se pichhe nahi hatana chahiye ek maut ke badle 10 maut Gina chahiye hamari pareshani ye hai ki hamare desh ke kuchh politician bghadawe hain saale ye loag hamare Hawaii kaa sar dard bante yahi hamare desh ki majboori hai	OAG
modi ji gujarat kaa chunaav najadik phayda he sargical strike karo	OAG
aadhe se zyaada badla tum media vaale apane studio main baith kar le chuke ho. kabhi toh ies lagata he ki jaise tum logon ko masala mil gaya ho . shame karo or rahi baat modi ji kii toh unase ummid chhod do isse acha toh apana sani deol tha pikchar main hi sahi lekin pakistan kii aisi kii taisi toh karata tha .	OAG
Patel Himanshu #Andhbhakt mt ban padha likha hai tu bhai yha padh cmnts	OAG
Kuchh kam honge kuchh gum honge, Ek Besharam Neta beparda honge.	OAG
Abe behen chod sale porkistani Teri Abba,umii & Teri behen chudnewali hai dekhte ja haraami sale tu terrorist ka najayaj aulaad Teri aukaat kya hai, jis din  Hindustan chag gya us din Teri Porkistan ka namo Nisan nhi rhega bhadwee......!!	OAG
Modi bolta tha pahle hamko pm bane do ham Pakistan ko 1 minutes me bam se udha dege mar to pahle ab kiya hua modi ji aap maroge tabhi na hamko bhi khusi hoga	OAG
Ghar main ghus kar maro yeh aisse nhi manege inko jawab diya jaana chahyia....	OAG
5 kiyo 50 or badaa do Ab INDIA MAI KOI NAHI BOLNE WAALAA SAB 10% ladke ladkiyo k pihchee hai,20% kaam mai lage hai,20% girls student hai,20% log bas hangama banaa k next day apne kaam mai lag yaaje ge,10% ab bhi new bike or car lene mai lage hai,20% Rich hai jo bas 100/-ka petrol lege or kal phir le legee.	OAG
Bhen k lode mulle ,yha sainik saheed hue h tuje apni ma jrur chudvani h	OAG
Tum logo ki wajah se hua h ye sab... dalle ho media walo tum log.... desh ke gaurav ko rajniti me le aye tum log. .. hari army ka mjak bnwa diya h tum dallon ne	OAG
"""ab is desh ke saare log maan kyon nahin lete ki pakistan se dosti ho hi nahi sakati! naa hi koi bich kaa rasta hai! sirf #jang he! or jang main sab kuch jaij he! to pakistan or uske samarthak jo agar bharat main bhi hai sabko thok daalo!bas or kuch socho bhi nahin!"""	OAG
Pakistan hi hi.......Hi hi      Hindustan jindabaad.	OAG
Ufff  Jy kia Ho Gaya Hamary jwano ko kuch ni kar skty ye b  Barat mata murdabad  Barat sehna murdabad  Ary bhosri k sehna k jwano Agr ni Apni hifazat kar skty to Mar jao salooo	OAG
Kumar bjp rss ka ho ya nhi, lekin jamanatullah isi ka kutta jarur hai.	OAG
Madar tum log sirf kho vo kutte hamar javan ko goli mare madar hum garib lo sena m jate  tum randi neta kya jano ge	OAG
Jo Indian army Apni hafazt nhi kr skta wo khak ap logo ki kregi Lant Hai aise army pe	OAG
62 or 65 mein tumhri army ki maa chodi thi bhag gaye thy gedar apny tank chorr kr abi bhe thehry han wo tank jo chor k bhag gye thy bc	OAG
Esay khtay hai sergical strike sir Kat kr wapas a jaty hai hamary jawan Esay khtay hai sergical strike jevy jevy Pakistan Pakistan ki shraft KO kamzori samjna Hindu ki Bari bewakofi thi jab hmary kashmiri bhio KO sheed kro gy to reaction esay milay ga  Hindu sirf bhonk sakty hai Jo garjaty hai woh bersty nhi Kashmir ki azadi tak Jung jari rhy gi	OAG
\U0001f4b0free main lakho  rupaye kamaane kaa moka \U0001f4b0  1 aap apane mobile or tablet ke play store main jaaen champcash app search karen install karen.  2 champcash ke inastol ho jane par usko open karen or signup with champcash karen  3 signup ke dauraan refer ID of sponsor maangane par 1220739 daalen or proceed karen  4 signup puraa hone par aapako ek challenge milegaa jo accept karnaa he or usamen 8-9 app di gayi hai wo install kerani hai  jin app main signup karne ko kaha he wo karnaa he  sab app install ho jane par aapkaa chalange complete ho jaayegaa or aapaki ID activate ho jaaegi or aapako $1 milegaa .  iske baad aap aapaki team bana sakate ho or inakam kar sakate ho.  richarge kar sakate ho or bank se bhi nikaal sakate ho.  pehali lavel prayek member se aapako 30\u20b9 se lekar 60\u20b9 tak milenge  jaise 1lavel prayek member se- 30\u20b9 se lekar 60\u20b9tak  2 lavel prayek member se- 10\u20b9  3 lavel prayek member se-10\u20b9  4 lavel prayek member se-10\u20b9  5 lavel prayek member se-10\u20b9  6 lavel prayek member se-5\u20b9  7 lavel prayek member se-5\u20b9  agar aapaki team aapako 7veen lavel tak le gai to aapaki kamai hi lakhon karonon main ho jaayegicrapeerene no  1220739 whtsapp 9799052043	NAG
allaah tallah ke fazal se pakistani jail main sazaa kaat rahe aatanki jacki-ur-rahamaan-lakhvi kii patni pet se he !\U0001f609  allaah bada halaalu he \U0001f602	OAG
railway main hua zabardast ghotaalaa. sau gram dahi kharidi gai 972 rupe main. matlab ek kilogram dahi kii keemat hui 9720 rupe. kya aapane kabhi suna tha ki dahi das hajaar rupe prati ek kigra kharidi jaaegi? yah hua he suresh prabhu ke rail mantri kaal or 'na khaauungaa na khaane duungaa' vaale narendra modi ke pradhanmantritv kaal main.  RTI kaaryakarta ajay bose ne july 2016 main aavedan kiya tha jiskaa jawaab unhen nahin diya gaya baad uske unhone second apil kii tab jaakar is ghotaale kaa pataa chalaa. sirf dahi hi nahin balki ryphoid oil ek litre 1253 rupe main. kahaan kaa tel tha bhai?  ek taraf train time par nahin aati, bullate train kaa kuch pataa nahin he, har bajet ke baad kiraaya badha dete hai vahiin duusari taraf ek kilogram dahi kharidi ja rahi he nau hajaar saat sau bees rupe main. kahaan kii gaay he? kahin gaurakshakon kii gaushala kii gaay to nahin. ghotalebaz sarkaar par aapako khabar sunne ko mili kya? nahin milegi. kyonki saare channel ambani ne kharid liye hai or ambani, pradhanmantri ji ke mitra hai. baaqi ham sab unke mitaron.http://www.jansatta.com/national/ecentral-railway-bought-100gm-curd-for-rs-972-refined-oil-for-rs-1253-a-litre-finds-rti-application/313541/	OAG
